"barcode","name","description","createdBy","brands","categories","labels","quantity","servingSize","ingredientsText","allergens","traces","countries","origins","manufacturingPlaces","imageUrl","imageFrontUrl","nutritionDataPer","energyKcal","energyKj","fat","saturatedFat","transFat","cholesterol","carbohydrates","sugars","addedSugars","fiber","proteins","salt","sodium","vitaminA","vitaminC","calcium","iron","potassium","magnesium","zinc","nutriscoreGrade","nutriscoreScore","novaGroup","ecoscoreGrade","carbonFootprint","isVegan","isVegetarian","isPalmOilFree","ingredientsAnalysisTags","packagingTags","packagingMaterials","packagingRecycling","packagingText","completeness"
"0066701009988","Pork Back Ribs","Pork Back Ribs","system-seed-openfoodfacts","Swiss chalet","en:meats-and-their-products|en:meats|en:pork-and-its-products|en:pork|en:pork-ribs",,"600 g","1 edible portion (140 g)","pork back ribs, honey and garlic sauce (sugars [sugar, corn syrup, fancy molasses, honey, caramelized sugar syrup {sugar, water}], water, modified corn starch, soy sauce [water, wheat, soybeans, salt, sodium benzoate], hydrolyzed soy protein, garlic purée [garlic, water], dehydrated garlic, canola oil, caramel colour, soy lecithin, soybean oil, potassium sorbate, salt, garlic extract, xanthan gum), water, salt, sugar (brown sugar), natural smoke flavour, garlic powder.","en:gluten|en:soybeans",,"en:canada",,,"https://images.openfoodfacts.org/images/products/006/670/100/9988/front_en.26.400.jpg","https://images.openfoodfacts.org/images/products/006/670/100/9988/front_en.26.400.jpg","100g","221.428571428571",,"11.4285714285714","4.28571428571429","0.0714285714285714","0.0428571428571429","17.8571428571429","15",,"0","12.1428571428571","0.625","0.25",,,"0.0142857142857143","0.000892857142857143","0.214285714285714",,,"d","13","4","e",,"0",,"1","en:palm-oil-free|en:non-vegan|en:vegetarian-status-unknown",,,,,"0.6875"
"4056489354109","Pork Belly Slices","Pork Belly Slices","system-seed-openfoodfacts","Birchwood","en:meats-and-their-products|en:meats|en:pork-and-its-products|en:pork|en:pork-belly","en:assured-food-standards","700g","175g","Pork Belly",,,"en:united-kingdom","United Kingdom",,"https://images.openfoodfacts.org/images/products/405/648/935/4109/front_en.3.400.jpg","https://images.openfoodfacts.org/images/products/405/648/935/4109/front_en.3.400.jpg","100g","415","1725","30.5","11.3",,,"1.9","0",,"1","21.5","0.18","0.072",,,,,,,,"d","15","1","e",,"0","0","1","en:palm-oil-free|en:non-vegan|en:non-vegetarian",,"en:plastic",,,"0.875"
"26013091","Jambonneau","jambonneau cuit en boite","system-seed-openfoodfacts","LES CUISINÉS DU BOCAGE,Les Terrines Du Bocage","en:meats-and-their-products|en:meats|en:prepared-meats|en:hams|en:braised-hams|en:knuckle-of-ham-cooked","en:french-meat|en:no-preservatives|en:french-pork|en:no-colorings","400 g","67 g","ham, salt, pepper.","en:pork","en:gluten|en:milk|en:mustard","en:france","France,Occcitania,Aveyron","12160 Baraqueville","https://images.openfoodfacts.org/images/products/000/002/601/3091/front_fr.70.400.jpg","https://images.openfoodfacts.org/images/products/000/002/601/3091/front_fr.70.400.jpg","100g","166","695","9","3.4",,,"0.8","0.5",,"0.9","20","1.3","0.52",,,,,,,,"d","11","3","e",,,,,"en:palm-oil-content-unknown|en:vegan-status-unknown|en:vegetarian-status-unknown","en:metal|en:box","en:metal",,,"1"
"3270190199946","Prosciutto crudo Stagionato","Jambon sec","system-seed-openfoodfacts","Carrefour","en:meats-and-their-products|en:meats|en:prepared-meats|en:hams|en:cured-hams|en:dried-hams","en:nutriscore|en:nutriscore-grade-d|fr:triman","100 g","16.7g","Jambon de porc, sel.",,"en:eggs|en:milk|en:mustard|en:nuts|en:soybeans","en:france|en:switzerland","European Union","Italie","https://images.openfoodfacts.org/images/products/327/019/019/9946/front_fr.69.400.jpg","https://images.openfoodfacts.org/images/products/327/019/019/9946/front_fr.69.400.jpg","100g","245","1023","15","5.7",,,"0.5","0.5",,"0.5","28","4","1.6",,,,,,,,"e","27","3","f",,"0","0","1","en:palm-oil-free|en:non-vegan|en:non-vegetarian","fr:1-barquette-en-plastique-a-recycler-1-film-en-plastique-a-recycler","en:plastic","en:recycle",,"1.1"
"4260000930011","Pul Biber","Pul Biber","system-seed-openfoodfacts","Sultan","en:plant-based-foods-and-beverages|en:plant-based-foods|en:condiments|en:spices|en:paprika|en:groceries",,"75g",,"Chilli, Paprika, Salz, Pflanzenöl",,,"en:germany",,,"https://images.openfoodfacts.org/images/products/426/000/093/0011/front_de.9.400.jpg","https://images.openfoodfacts.org/images/products/426/000/093/0011/front_de.9.400.jpg",,,,,,,,,,,,,,,,,,,,,,"not-applicable",,"3","e",,,,,"en:may-contain-palm-oil|en:vegan-status-unknown|en:vegetarian-status-unknown","en:glass","en:glass",,,"0.8875"
"4088600017532","Purple Sprouting Broccoli","Purple Sprouting Broccoli","system-seed-openfoodfacts","Also","en:plant-based-foods-and-beverages|en:plant-based-foods|en:fruits-and-vegetables-based-foods|en:vegetables-based-foods|en:vegetables|en:fresh-foods|en:fresh-plant-based-foods|en:fresh-vegetables|en:broccoli|en:fresh-broccoli",,,,,,,"en:united-states",,,"https://images.openfoodfacts.org/images/products/408/860/001/7532/front_en.5.400.jpg","https://images.openfoodfacts.org/images/products/408/860/001/7532/front_en.5.400.jpg",,,,,,,,,,,,,,,,,,,,,,"unknown",,,"not-applicable",,,,,,"en:pp-film-bag","en:pp-5-polypropylene",,,"0.4625"
"3760059040347","Houmous ras el hanout","Houmous ras el hanout","system-seed-openfoodfacts","Eden Gourmet","en:plant-based-foods-and-beverages|en:plant-based-foods|en:condiments|en:spreads|en:plant-based-spreads|en:salted-spreads|en:sauces|en:dips|en:hummus","en:vegetarian|en:green-dot","200 g","200 g","Lentilles rouges 70%, pâte de sésame 14%, huile de canola, ail, acidifiant : E330, dextrose, sel iodé, conservateur : E202; arômes naturels, extraits d'épices.","en:sesame-seeds|en:sesame-seeds","en:celery|en:eggs|en:milk|en:mustard","en:france",,,"https://images.openfoodfacts.org/images/products/376/005/904/0347/front_fr.21.400.jpg","https://images.openfoodfacts.org/images/products/376/005/904/0347/front_fr.21.400.jpg","100g","264",,"19.8","2.3",,,"11.4","1.1",,,"7.9","0.88","0.352",,,,,,,,"c","4","4","a",,,"1","1","en:palm-oil-free|en:maybe-vegan|en:vegetarian","en:plastic","en:plastic",,,"0.8875"
"26320625","Wild Raw Peeled Prawns","Wild Raw Peeled Prawns","system-seed-openfoodfacts","Ocean Royale,Aldi","en:seafood|en:crustaceans|en:shrimps|en:prawns|en:frozen-prawns",,"1kg",,"Pleoticus Muelleri, otherwise known as Argentine Red Shrimp, are commercially trawled in area 41 off the coast of South America in the temperate waters of the Southwestern Atlantic Ocean.",,,"en:australia","Argentina","Malaysia","https://images.openfoodfacts.org/images/products/000/002/632/0625/front_en.3.400.jpg","https://images.openfoodfacts.org/images/products/000/002/632/0625/front_en.3.400.jpg",,,,,,,,,,,,,,,,,,,,,,"unknown",,,"e",,,,,"en:palm-oil-content-unknown|en:vegan-status-unknown|en:vegetarian-status-unknown","en:plastic|en:frozen","en:plastic",,,"0.7875"
"01804706","Raw peeled king prawns","Raw peeled king prawns","system-seed-openfoodfacts","Sainsbury's","en:seafood|en:crustaceans|en:shrimps|en:prawns",,"165 g","1 portion (82.5 g)","King Prawn (Penaeus vannamei) (Crustacean) (99%), Salt.","en:crustaceans",,"en:united-kingdom","Honduras",,"https://images.openfoodfacts.org/images/products/000/000/180/4706/front_en.4.400.jpg","https://images.openfoodfacts.org/images/products/000/000/180/4706/front_en.4.400.jpg","100g","82.4242424242424","362.545454545455","1.09090909090909","0.242424242424242",,,"0.606060606060606","0.606060606060606","0","0.606060606060606","18.0606060606061","0.954545454545455","0.381818181818182",,,,,,,,"a","-2","3","f",,"0","0","1","en:palm-oil-free|en:non-vegan|en:non-vegetarian","en:plastic|en:card-sleeve|en:ldpe-film|en:pet-tray","en:ldpe-4-low-density-polyethylene|en:pet-1-polyethylene-terephthalate|en:plastic",,,"0.9875"
"5060406391442","Large Raw Peeled King Prawns","Large Raw Peeled King Prawns","system-seed-openfoodfacts","Tiger Delight","en:seafood|en:crustaceans|en:shrimps",,,"1 portion (100 g)",,,,"en:united-kingdom",,,"https://images.openfoodfacts.org/images/products/506/040/639/1442/front_en.3.400.jpg","https://images.openfoodfacts.org/images/products/506/040/639/1442/front_en.3.400.jpg","100g","64",,"1.5","1.4",,,"0.1","0.1",,"0.1","12.6","0.3925","0.157",,,,,,,,"a","-3",,"f",,,,,,,,,,"0.4625"
"5063089009659","Ready Rolled Shortcrust pastry","Ready Rolled Shortcrust pastry","system-seed-openfoodfacts","Asda","en:plant-based-foods-and-beverages|en:plant-based-foods|en:cereals-and-potatoes|en:cereals-and-their-products|en:pie-dough|en:shortcrust-pastry",,"320g","53.3","Fortified Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin (B3), Thiamin (B1)], Palm Oil, Water, Rapeseed Oil, Concentrated Lemon Juice, Salt, Preservative (Potassium Sorbate), Inactive Dried Yeast, Flavouring, Emulsifier (Mono - and Diglycerides of Fatty Acids), Acidity Regulator (Citric Acid), Colour (Carotenes), Flour Treatment Agent (Ascorbic Acid).","en:gluten",,"en:united-states",,,"https://images.openfoodfacts.org/images/products/506/308/900/9659/front_en.3.400.jpg","https://images.openfoodfacts.org/images/products/506/308/900/9659/front_en.3.400.jpg","100g","491","2052","27","10",,,"53","1.4",,"2.4","7.8","0.46","0.184",,,,,,,,"d","17","4","c",,,,"0","en:palm-oil|en:vegan-status-unknown|en:vegetarian-status-unknown",,,,,"0.7"
"5060626404649","No-Duja Ravioli","Pasta parcels with a plant-based filling, chilli flakes, red pepper, paprika and a vegan alternative to cheese","system-seed-openfoodfacts","Meatless Farm","en:meals|en:pasta-dishes|en:stuffed-pastas|en:pasta-stuffed-with-vegetables|en:ravioli|en:ravioli-with-vegetables","en:low-or-no-sugar|en:low-sugar|en:no-gluten|en:vegetarian|en:source-of-proteins|en:vegan|en:fsc|en:fsc-mix|en:high-proteins|en:new","192g",,"Plant-Based Filling 62% (Water, Pea Protein, Rapeseed Oil, Thickener (E461), Vegetable Fibres (Pea, Potato), Natural Flavouring, Yeast Extract, Vegetable Concentrates (Caramelised Carrot, Beetroot, Carrot), Preservative (E326), Potato Starch, Salt), Red Pepper, Water, Vegetable Oils (Coconut, Olive, Sunflower), Onion, Carrot, Garlic Puree, _Wheat_ Flour (_Wheat_ Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Spices, _Soya_ Protein Concentrate, Modified Potato Starch, Chilli Flakes, Yeast Extract, Salt, Vegetable Extract (Chicory, Carrot), Gluten Free Oat Fibre, Garlic, Maize Starch, Thickener (E407, E412), Modified Maize Starch, Acidity Regulator (E270 (Dairy Free), E325), Antioxidant (E333), Parsley, Natural Flavouring, Sugar, Colour (Carotenes), Dried Vegetables (Onion, Tomato)), Pasta 38% (Durum _Wheat_ Semolina, Water, Turmeric).","en:gluten|en:soybeans","en:mustard","en:united-kingdom",,,"https://images.openfoodfacts.org/images/products/506/062/640/4649/front_en.11.400.jpg","https://images.openfoodfacts.org/images/products/506/062/640/4649/front_en.11.400.jpg","100g","232","975","9.4","3.6",,,"25.5","2.2",,"4.1","9.5","1.08","0.432",,,,,,,,"c","6","4","b",,"1","1",,"en:may-contain-palm-oil|en:vegan|en:vegetarian",,,,,"0.8"
"8936007820049","RICE PAPER","RICE PAPER","system-seed-openfoodfacts","Bamboo tree","en:plant-based-foods-and-beverages|en:plant-based-foods|en:cereals-and-potatoes|en:cereals-and-their-products|en:rice-paper|en:vietnamese-rice-paper-sheets","en:no-gluten","14unknown","5 sheet (68 g)","Rice Flour 10.4%, Tapioca 76.5%, Water 12.8%, Salt 0.3%",,,"en:france|en:germany",,,"https://images.openfoodfacts.org/images/products/893/600/782/0049/front_en.37.400.jpg","https://images.openfoodfacts.org/images/products/893/600/782/0049/front_en.37.400.jpg","100g","352.941176470588",,,,"0",,,,"0",,,,,,,,,,,,"c","4","3","unknown",,"1","1","1","en:palm-oil-free|en:vegan|en:vegetarian",,,,,"0.675"
"0885469001122","Rice Stick","Rice Stick","system-seed-openfoodfacts","Erawan Brand","en:plant-based-foods-and-beverages|en:plant-based-foods|en:pastas|en:noodles|en:rice-vermicelli|en:dried-rice-noodles",,"454 g","50 g","Rice flour, Water",,,"en:canada",,"Thailand","https://images.openfoodfacts.org/images/products/088/546/900/1122/front_en.3.400.jpg","https://images.openfoodfacts.org/images/products/088/546/900/1122/front_en.3.400.jpg","100g","360",,"1","0","0","0","80","0",,"2","8","0.05","0.02",,,"0.02","0.0004","0.04",,,"b","1","1","d",,"1","1","1","en:palm-oil-free|en:vegan|en:vegetarian",,,,,"0.7875"
"8000139000355","Rigatoni N°35","Rigatoni N°35","system-seed-openfoodfacts","Garofalo","en:plant-based-foods-and-beverages|en:plant-based-foods|en:cereals-and-potatoes|en:cereals-and-their-products|en:pastas|en:cereal-pastas|en:dry-pastas|en:durum-wheat-pasta|en:dry-durum-wheat-pasta|en:rigatoni","en:vegetarian|en:vegan|en:european-vegetarian-union|en:european-vegetarian-union-vegan|en:green-dot|en:made-in-italy|en:pgi|en:tsg","500 g",,"Semoule de BLÉ dur de qualité supérieure. Peut contenir du SOJA et de la MOUTARDE","en:gluten","en:mustard|en:soybeans","en:france|en:germany|en:italy","Italy","Pastificio Lucio Garofalo S.p.A., Via dei Pastai 42 - 80054 - Gragnano (NA), Italia","https://images.openfoodfacts.org/images/products/800/013/900/0355/front_fr.74.400.jpg","https://images.openfoodfacts.org/images/products/800/013/900/0355/front_fr.74.400.jpg","100g","351","1489","1","0",,,"70","3",,"3","14","0","0",,,,,,,,"a","-1","1","a",,"1","1","1","en:palm-oil-free|en:vegan|en:vegetarian","en:plastic|en:envelope|fr:sachet-plastique","en:pp-5-polypropylene","en:recycle-in-sorting-bin",,"1"
"20003166","Flocons d'Avoine","Haferflocken Extra zart","system-seed-openfoodfacts","Crownfield","en:plant-based-foods-and-beverages|en:plant-based-foods|en:breakfasts|en:cereals-and-potatoes|en:cereals-and-their-products|en:breakfast-cereals|en:flakes|en:cereal-flakes|en:extruded-flakes|en:rolled-flakes|en:rolled-oats|ro:cereale","en:german-agricultural-society|en:gold-medal-of-the-german-agricultural-society|en:source-of-fibre|en:2014-gold-medal-of-the-german-agricultural-society|en:green-dot|en:high-fibres|en:nutriscore|en:nutriscore-grade-a|fr:triman|en:verified|es:recicla-azul|fr:medaille-d-or-de-la-societe","500g","40 g","100 % wholemeal oat flakes","en:gluten","en:gluten","en:belgium|en:france|en:germany|en:italy|en:netherlands|en:spain","Europäische Union","Germania","https://images.openfoodfacts.org/images/products/000/002/000/3166/front_en.478.400.jpg","https://images.openfoodfacts.org/images/products/000/002/000/3166/front_en.478.400.jpg","100g","372","1566.4","7","1.3",,,"58.7","0.7","0","10","13.5","0.03","0.012","0","0",,"0",,"0","0","a","-5","1","a",,"1","1","1","en:palm-oil-free|en:vegan|en:vegetarian","en:paper|en:bag","en:paper",,,"1.1"
"0075805602940","Black pepper romano cheese","Black pepper romano cheese","system-seed-openfoodfacts","Stella","en:dairies|en:fermented-foods|en:fermented-milk-products|en:cheeses",,,"1 ONZ (28 g)","Romano cheese made from cow's milk (pasteurized part skim milk, cheese cultures, salt, enzymes) black pepper, extra virgin olive oil.","en:milk",,"en:united-states",,,,,"100g","357",,"28.57","16.07","0","0.071","3.57","0",,"0","28.57","3.3925","1.357","0.0003213","0","0.893","0",,,,"e","23","3","d",,"0",,,"en:palm-oil-content-unknown|en:non-vegan|en:vegetarian-status-unknown",,,,,"0.5"
"5059697712487","Chicken Tikka Masala With Saffron Pilau Rice","Chicken Tikka Masala With Saffron Pilau Rice","system-seed-openfoodfacts","Tesco","en:meals|en:meals-with-meat|en:rice-dishes|en:poultry-meals|en:meals-with-chicken|en:chicken-tikka-masala",,"400g","1 pack (370 g)","Cooked Saffron Rice [Water, Basmati Rice, Ginger Purée, Rapeseed Oil, Cardamom Powder, Saffron, Colour (Curcumin)], Cooked Marinated Chicken (20%) [Chicken Breast, Yogurt (Milk), Garlic Purée, Corn Starch, Ginger Purée, Cumin Powder, Smoked Sugar, Salt, Green Chilli Purée, Smoked Paprika, Colour (Paprika Extract), Black Pepper, Fenugreek, Cumin Seed, Turmeric], Tomato Purée, Single Cream (Milk), Rapeseed Oil, Coconut, Cashew Nut Purée, Tomato, Yogurt (Milk), Ginger Purée, Garlic Purée, Cornflour, Coriander, Sugar, Salt, Paprika, Coriander Powder, Cumin Powder, Green Chilli Purée, Butter (Milk), Lemon Juice, Turmeric, Cumin Seed, Cinnamon, Clove Powder, Chilli Powder, Black Pepper, Fenugreek, Fennel, Lemon Oil, Cardamom Powder, Bay Leaf, Colour (Paprika Extract).","en:milk|en:nuts",,"en:united-kingdom","EU Chicken",,"https://images.openfoodfacts.org/images/products/505/969/771/2487/front_en.25.400.jpg","https://images.openfoodfacts.org/images/products/505/969/771/2487/front_en.25.400.jpg","100g","155.675675675676",,"6.40540540540541","2.18918918918919",,,"16.5945945945946","1.89189189189189",,"1.89189189189189","7","0.542567567567568","0.217027027027027",,,,,,,,"c","3","4","d",,"0","0","1","en:palm-oil-free|en:non-vegan|en:non-vegetarian",,,"en:Do Not Recycle",,"0.9"
"3355570003515","Filet de poulet a la japonaise sauce saké / wasabi","Filet de poulet a la japonaise sauce saké / wasabi","system-seed-openfoodfacts","Les Plats D’ailleurs, Madern","en:meats-and-their-products|en:frozen-foods|en:meals|en:meats|en:chicken-and-its-products|en:poultries|en:meals-with-meat|en:chickens|en:poultry-meals|en:frozen-ready-made-meals|en:meals-with-chicken|en:microwave-meals","en:french-meat|en:no-preservatives|en:cooked-in-france|en:green-dot|en:made-in-france|en:no-colorings|en:no-flavors|fr:poulet-francais","330 g","330g","Filet de poulet origine France cuit (31,5 %), eau, oignons, sauce sel, farine de BLÉ), Saké (4,3 %) (eau, riz, alcool de canne à sucre, sirop dextrose, sel, levure), poivrons verts, carottes, miel (2,3 %), huile de SÉSAME, gingembre, vinaigre japonais [vinaigre distillé (alcool fabriqué à partir de BLÉ, saké, riz, extrait de maïs), eau], amidon transformé de maïs, fonds de volaille (bouillon de poulet, carcasses de poulet, eau, sel, matières grasse de poulet, extrait de romarin, extrait de dinde, plantes aromatiques, carottes, jus concentré de carotte, poireaux, épices), graines de SESAME, Wasabi (0,7 %) [raifort, MOUTARDE, wasabi japonais, poudre de curcuma, colorant (bleu brillant)]. Riz basmati (43 %) : riz basmati cuit (81,7 %), shiitake (5,5 %), ciboule, huile de tournesol, ail sel.","en:gluten|en:mustard|en:sesame-seeds",,"en:france","France","France","https://images.openfoodfacts.org/images/products/335/557/000/3515/front_fr.16.400.jpg","https://images.openfoodfacts.org/images/products/335/557/000/3515/front_fr.16.400.jpg","100g","111",,"3.4","0.54",,,"12.1","1.2",,"4.3","7.3","0.98","0.392",,,,,,,,"a","0","4","d",,"0","0",,"en:palm-oil-content-unknown|en:non-vegan|en:non-vegetarian","en:plastic|en:box|en:cardboard|en:frozen","en:cardboard|en:plastic",,,"0.9875"
"0068187000008","Saskatoon Berries And Cream Pie","Saskatoon Berries And Cream Pie","system-seed-openfoodfacts","Save On Foods",,,,"0.167 pie (100 g)",,,,"en:canada",,,"https://images.openfoodfacts.org/images/products/006/818/700/0008/front_en.3.400.jpg","https://images.openfoodfacts.org/images/products/006/818/700/0008/front_en.3.400.jpg","100g","330",,"14","5","0","0","50","23",,"3","4","0.525","0.21",,,"0.02","0.00175","0.1",,,"unknown",,,"unknown",,,,,,,,,,"0.375"
